9704,gcc,regress miscompil class bit field ,testcas miscompil affect openoffic case septemb year i e head snip struct bool int nval bset bool int nval bset struct fill void d fill fill const fill struct svmetaslot fill agroupid ifdef outline cctor bool a bool a bool a bool a bool a bool a bool a endif bool a svmetaslot ifdef outline cctor a a a a a a a endif a svmetaslot makeclon const svmetaslot svmetaslot makeclon const return svmetaslot thi extern void abort void int main svmetaslot svmetaslot s s a bset s a bset abort return snap compil o o abort doutline cctor implicit cctor svmetaslot creat out of lin copi analyz easier s cctor inlin makeclon method outcom note bool class bitfield member bool member svmetaslot copi synthet copi ctor rtl gener copi member instanc assembl output out of lin copi i svmetaslot svmetaslot in charg svmetaslot const pushl ebp movl esp ebp popl ebp ret miscompil cv d d patch period mark mark mitchel mark codesourcery com class c walk subobject offset correct calcul offset virtual base correct count array element layout nonempty base or field simplifi correct calcul offset propag binfo hierarchi build base field avoid creat field decl empti base releas cv head environ i linux how to repeat compil testcas g matter o option i linux x break run abort ,c++,critical,P1,mmitchel,matz matz bangerth bangerth mmitchel mmitchel mmitchel mmitchel mmitchel ,FIXED
1725,gcc,intern compil error copy body r cp optimize c ,compil attach o work fine o file includ depgraph h depgraph h member function std normal iter const tp std vector tp alloc std vector tp alloc begin const tp gconstraint alloc std alloc gconstraint depgraph h instanti depgraph atom typ constraints typ program typ depgraph const std vector trule atom typ tliter std alloc trule atom typ tliter const constraints typ long unsign int atom typ gatom constraints typ gconstraint program typ gprogram depgraph h instanti depgraph h intern compil error copy body r cp optimize c releas cv sourc week environ sparc sun solaris i pc linux gnu i unknown freebsd crash portabl how to repeat g dl ii o nathan s test test case ve attach s smaller ,c++,critical,P1,lerdsuwa,gerald nathan nathan lerdsuwa lerdsuwa lerdsuwa lerdsuwa ,FIXED
32596,gcc,regress ice inlin templat special anonym namespac ,compil suse linux packag ruby zypp gnu c compil version snapshot compil usr include boost regex v basic regex creator hpp intern compil error expand or defer fn cp semantics c submit full bug report preprocess sourc url http gcc gnu org bugs html instruct preprocess sourc code attach flag requir ,c++,critical,P1,jakub,dcb314 dcb314 pinskia jakub jakub jakub ,FIXED
319,gcc,duplic typedef remov decl original typ result ice ,http gcc gnu org ml gcc patches msg html testcas commit g old deja g other type c happen older compil releas gcc environ i redhat linux how to repeat g g old deja g other type c ,c++,critical,P1,unassigned,jakub jakub mmitchel mmitchel ,FIXED
12370,gcc,regress wrong code ad friend ,code snippet miscompil mainlin i pc linux gnu templat typenam struct friend int foo const unsign int foo const unsign int re a x return re int main return foo unsign x return return delet friend declar code compil fine regress introduc richard commit timefram http gcc gnu org ml gcc cvs msg html http gcc gnu org ml gcc cvs msg html http gcc gnu org ml gcc cvs msg html http gcc gnu org ml gcc cvs msg html http gcc gnu org ml gcc cvs msg html mark label problem volker ,c++,critical,P1,unassigned,reichelt bangerth pinskia rth pinskia cvs-commit ,FIXED
11070,gcc,regress ice regenerate decl from templ forgotten templat disambigu ,ice on mainlin ice mainlin templat bool struct templat typenam static int execut int return templat typenam void foo static bool const true execut int templat void foo int g x home bangerth bin gcc pre bin c c y cc y cc static member function static int execut int y cc instanti static int execut int int bool y cc instanti void foo int y cc instanti y cc intern compil error regenerate decl from templ cp pt c submit full bug report preprocess sourc url http gcc gnu org bugs html instruct g x home bangerth bin gcc pre bin c c y cc y cc function void foo y cc error pars error token clue re miss templat keyword disambigu ice unrel place help find ,c++,critical,P1,unassigned,bangerth bangerth bangerth giovannibajo bangerth pinskia cvs-commit cvs-commit ,FIXED
8702,gcc,regress match convers oper ,testcas compil fine gcc gcc gcc gcc error occur file includ a h a h a cpp a inl error tao util auto functor functor oper tao util auto functor ref functor member function declar class tao util auto functor functor a inl error templat definit non templ tao util auto functor functor oper tao util auto functor ref functor releas gcc environ freebsd thread model posix gcc version experiment freebsd maco gcc version appl comput inc build how to repeat testcas includ makefil type make ,c++,critical,P1,nathan,rodrigc bangerth rodrigc bangerth nathan janis187 nathan nathan nathan ,FIXED
3933,gcc,compil bork express export ,gcc appear swallow export part express declar compil output warn keyword export implement pars error releas gcc environ sparc sun solaris how to repeat struct field name export extern struct int export void x export ,c++,critical,P1,unassigned,fwai aoliva ,FIXED
12737,gcc,class destructor invok class constructor invok object scope appear relat copy constructor initi argument consist implicit user defin ,circumst class destructor invok class constructor invok object scope creat problem respect smart pointer object reli match constructor destructor pair bug appear stem initi object copi constructor const return implicitli invok user defin cast oper code fail oper const foo return foo fail oper const foo return foo work oper foo return foo work oper foo return foo code defin cpp backward backward warning h includ iostream h class foo public char placehold foo cout foo constructor n foo cout foo destructor n foo const foo thefoo cout foo copy constructor n foo operator const foo thefoo cout foo operator n return thi class charli public foo foo charli cout charli constructor n charli cout charli destructor n charli const charli thecharli cout charli copy constructor n charli operator const charli thecharli cout charli operator n return thi oper const foo return foo static void bar foo bar foo cout bar n defin pout cout endl int main foo foo charli charli cout endl work fine endl pout bar foo cout endl work fine endl pout const foo charli pout bar cout endl work fine endl pout foo f charli pout bar f cout endl fail note lack destructor bar foo endl pout bar charli cout endl result foo foo constructor foo constructor charli constructor work fine bar foo foo copy constructor bar foo destructor work fine const foo charli bar foo copy constructor bar foo destructor work fine foo f charli foo copy constructor bar f foo copy constructor bar foo destructor foo destructor fail note lack destructor bar foo bar charli foo copy constructor bar charli destructor foo destructor foo destructor ,c++,critical,P1,unassigned,da0g+ pinskia bangerth da0g+ ,FIXED
933,gcc,new abi crash virtual deriv ,compil crash complic inherit graph fnew abi releas experiment environ system linux karma tue mar est i unknown architectur i host i pc linux gnu build i pc linux gnu target i pc linux gnu configur egcs configur prefix usr local egc enable libstdcxx v enable threads posix enable cshadow head how to repeat compil fnew abi class d object public virtual d object class m virtual public d object class m virtual public m class m public m virtual public m public m m m cc plu fnew abi lang c y cc y cc intern error segment fault submit full bug report url http www gnu org software gcc bugs html instruct s s crash program receiv signal sigsegv segment fault x ef expand expr exp x a fe target x tmode voidmod modifier expand norm egcs gcc expr c tree cod tree operand exp integer cst tree gdb call debug tre exp plus expr x a fe type pointer typ x type array typ x f type pointer typ x blk size integer cst x a a constant unit size integer cst x a c constant align symtab alia set domain integer typ x a pointer to thi pointer typ x unsign si size integer cst x f constant unit size integer cst x fa constant align symtab alia set arg cond expr x a type pointer typ x arg integer cst x cf constant arg integer cst x c constant arg addr expr x a type pointer typ x readonli constant arg var decl x fa ztt m i e plus expr argument found tree built build new method cal sub vtt build plus expr tree typ vtt vtt binfo subvtt index basetype path sub vtt build indirect ref sub vtt null point gdb call debug tre vtt cond expr x a type pointer typ x type array typ x f type pointer typ x blk size integer cst x a a constant unit size integer cst x a c constant align symtab alia set domain integer typ x a pointer to thi pointer typ x unsign si size integer cst x f constant unit size integer cst x fa constant align symtab alia set arg parm decl x c type boolean typ x e bool unsign type qi size integer cst x constant unit size integer cst x f constant align symtab alia set precis min integer cst x cea constant max integer cst x cee constant unsign qi file y cc line size integer cst x unit size integer cst x f align context function decl x c m initi boolean typ x e bool arg parm decl x c vtt parm type pointer typ x type pointer typ x unsign si size integer cst x f unit size integer cst x fa align symtab alia set unsign si file y cc line size integer cst x f unit size integer cst x fa align context function decl x c m initi pointer typ x chain parm decl x c arg addr expr x a type pointer typ x readonli constant arg var decl x fa ztt m type array typ x f readonli address asm written public static common virtual blk file y cc line size integer cst x a a unit size integer cst x a c align context record typ x e m initi constructor x a mem s u blk symbol ref si ztt m chain var decl x f ztc m m gdb call debug tre basetype path tree vec x type record typ x b m address tree tree tree needs construct type type type type blk size integer cst x f constant unit size integer cst x b constant align symtab alia set field type decl x c m type record typ x b m nonloc void file y cc line align context record typ x b m needs constructor needs destructor x constx this n parent use template interface unknown vtable needs writ member funct tree vec x f c elt overload x d d elt function decl x e m elt function decl x d operator elt overload x d elt overload x d elt function decl x a comp dtor elt function decl x c base dtor elt function decl x deleting dtor pointer to thi pointer typ x b reference to thi reference typ x b chain type decl x c m public static elt tree vec x elt integer cst x d a elt plus expr x elt tree list x bc sss ,c++,critical,P1,nathan,snyder nathan nathan nathan nathan nathan nathan ,FIXED
9297,gcc,regress data corrupt due codegen bug copi ,memori corrupt occur due codegen bug copi data structur temporari return function corrupt copi directli condit present object data exact multipl byte chang size data argv fix problem object data compil suppli copi constructor suppli copi ctor fix problem make data take paramet chang make data argument refer fix problem compil optim compil o fix problem code program output a out tmp bug cpp int main int char assert d argv a fail abort core dump reproduc save file bug cpp compil g bug cpp contriv code problem occur real code std make pair inspir investig g v save temp bug cpp read spec usr local gcc lib gcc lib i pc linux gnu spec configur configur prefix usr local gcc enable thread enable languages c java thread model posix gcc version usr local gcc lib gcc lib i pc linux gnu cpp lang c d gnug d deprec d except v d gnuc d gnuc minor d gnuc patchlevel d gxx abi version d elf dunix d gnu linux dlinux d elf d unix d gnu linux d linux d unix d linux asystem posix d no inline d stdc hosted d gnu sourc acpu i amachine i di d i d i d tune i d tune pentiumpro bug cpp bug ii gnu cpp version cpplib i linux elf ignor nonexist directori usr local gcc i pc linux gnu includ includ search start includ search start usr local gcc include c usr local gcc include c i pc linux gnu usr local gcc include c backward usr local includ usr local gcc includ usr local gcc lib gcc lib i pc linux gnu includ usr includ end search list usr local gcc lib gcc lib i pc linux gnu cc plu fpreprocess bug ii quiet dumpbas bug cpp version o bug gnu cpp version cpplib i linux elf gnu c version i pc linux gnu compil gnu version v qi o bug o bug gnu assembl version i redhat linux bfd version usr local gcc lib gcc lib i pc linux gnu collect m elf i dynamic link lib ld linux so usr lib crt o usr lib crti o usr local gcc lib gcc lib i pc linux gnu crtbegin o l usr local gcc lib gcc lib i pc linux gnu l usr local gcc lib gcc lib i pc linux gnu bug o lstdc lm lgcc lgcc lc lgcc lgcc usr local gcc lib gcc lib i pc linux gnu crtend o usr lib crtn o releas g environ rh linux smc intel dual p mhz how to repeat compil code command g bug cpp s preprocess cassert file includ includ cassert typedef unsign int size t extern void memset void s int size t extern char strncpi char dest const char src size t struct data data memset argv sizeof argv data char const strncpi argv sizeof argv argv sizeof argv char argv matter inlin inlin data make data data return int main int argc char argv creat prototyp object data data abcdef assert data argv a direct copi work data d data assert d argv a copi temporari helper function fail data d make data data assert d argv a fail ,c++,critical,P1,amodra,chris bangerth amodra ,FIXED
4460,gcc,g seg fault throw complic inherit hierarchi ,instanc class hierarchi multipl inherit virtual inherit g seg fault throw except releas environ solari how to repeat short test case test case includ io struct streambas virtual streambas struct stream public virtual std io public streambas stream virtual stream struct derivedstream public stream derivedstream throw int main derivedstream str catch printf caught it n return compil execut line verbos save temp option g v save temp c stream segfault cpp read spec package compilers g bin lib gcc lib sparc sun solaris spec configur gcc configur prefix tmp gcc enable thread thread model posix gcc version gnu cpp version cpplib sparc ignor nonexist directori package compilers g sparc sun solaris includ ignor nonexist directori tmp gcc lib gcc lib sparc sun solaris include g v ignor nonexist directori tmp gcc lib gcc lib sparc sun solaris include g v sparc sun solaris ignor nonexist directori tmp gcc lib gcc lib sparc sun solaris include g v backward ignor nonexist directori tmp gcc includ ignor nonexist directori tmp gcc lib gcc lib sparc sun solaris includ ignor nonexist directori tmp gcc lib gcc lib sparc sun solaris sparc sun solaris includ includ search start includ search start package compilers g include g v package compilers g include g v sparc sun solaris package compilers g include g v backward package compilers g lib gcc lib sparc sun solaris includ usr includ end search list package compilers g bin lib gcc lib sparc sun solaris cc plu fpreprocess stream segfault ii quiet dumpbas stream segfault cpp version o stream segfault gnu cpp version cpplib sparc gnu c version sparc sun solaris compil gnu version releas usr ccs bin a v qi s o stream segfault o stream segfault usr ccs bin a sun workshop g o stream segfault stream segfault o stream segfault segment fault coredump ,c++,critical,P1,jason,yoder jsm28 nathan jason jason ,FIXED
1099,gcc,g o optim bug found test case includ ,found bug inlin c method insid file show o thing fine o ran red hat box intel run endian system comment words bigendian defin top attach file result g egc cv dec g g o o long bug long bug cpp long bug return cfc return cfc g g o o long bug long bug cpp long bug return dd return dd error e note test case work o move definit doubl ulongint doubl method simpli uncom defin use workaround top file poke gdb problem inlin c oper doubl ulongint doubl method method doubl ulongint doubl doubl val multipli ulongint num thi num val multipli num lowword num multipli printf e n val printf return lx n val return val num variabl set correctli start loop loop thing wacki jump gdb calcul fine loop run finish result hose problem underflow kind hard figur loop ad extra oper fix problem uncom printf insid loop make error problem recent test egcs gcc red hat fine releas unknown how to repeat desc ,c++,critical,P1,unassigned,mdejong mmitchel mmitchel mmitchel mdejong mmitchel ,FIXED
11867,gcc,regress static cast ignor ambigu ,read spec home am tools gcc usr lib gcc i pc linux gnu spec konfiguriert mit home am tools gcc gcc configur prefix home am tools gcc usr enable languages c c enable threads posix disable check thread model posix gcc version experiment earlier version fail detect ambigu g ambig c ambig c void ambig struct struct struct struct a ap static cast b d db static cast d ap err expect dr static cast ap err expect ar static cast dr static cast ar err expect ,c++,critical,P1,mark,alfred.minarik.1 pinskia janis187 pinskia alfred.minarik.1 mark mark ,FIXED
320,gcc,initi char wchar t array string work ,http gcc gnu org ml gcc patches msg html testcas commit g old deja g other initstring c happen older compil releas gcc environ i redhat linux how to repeat g g old deja g other initstring c ,c++,critical,P1,unassigned,jakub jakub jason ,FIXED
5919,gcc,regress ice pass variabl array templat function ,g intern compil error compil attach code releas environ system linux marel mon mar est i unknown architectur i host i pc linux gnu build i pc linux gnu target i pc linux gnu configur gcc configur prefix usr local gcc enable threading posix how to repeat compil attach code includ vector includ algorithm int main std vector int v v int score v size v size std fill score score v size v size return ,c++,critical,P1,mmitchel,he he lerdsuwa reichelt mmitchel mmitchel mmitchel mmitchel mmitchel mmitchel ,FIXED
35056,gcc,regress ice copy to mode reg explow c ,current trunk ice build libqt g o o dev nul s style cpp rendering renderstyle h member function void webcor renderstyl setoutlinestyl webcor eborderstyl bool rendering renderstyle h intern compil error copy to mode reg explow c submit full bug report preprocess sourc http bugs opensuse org instruct ,c++,critical,P1,aoliva,rguenth rguenth rguenth matz rguenther rguenth matz rguenth rguenth rguenth matz rguenth jakub matz jakub jakub aoliva mmitchel aoliva aoliva aoliva aoliva ,FIXED
11072,gcc,regress implement offsetof macro ,problem similar cc nathan fail mainlin includ cstddef templat typenam struct int static const unsign int offsetof g x home bangerth bin gcc pre bin c c y cc g x home bangerth bin gcc pre bin c c y cc y cc error cast type integr enumer type constant express contrast claim pr ca find place standard mandat result offsetof integ constant express appli pod type case qoi issu result integr constant w ps expans offsetof yield reinterpret cast size t reinterpret cast char static cast ,c++,critical,P1,nathan,bangerth RWGrosse-Kunstleve bangerth bangerth cvs-commit nathan nathan ,FIXED
4047,gcc,assum overload member function ,overload static member function function s input argument g report assum overload member function bug gcc similar bug report releas environ suse suse how to repeat includ stdio h typedef int comptr char void class compon public static int foo char str void ptr return static int foo int return x class server public void comptr func printf i n func null server server templat class class user public void call server us foo int main user compon uc uc cal ,c++,critical,P1,unassigned,yuzhang nathan ,FIXED
11493,gcc,regress tree check ice error c ,appar regress introduc recent output g v c testcase cpp gnu c version experiment i pc linux gnu compil gnu version experiment ggc heurist param ggc min expand param ggc min heapsize kdirlister cpp constructor a a c kdirlister cpp instanti kdirlister cpp intern compil error tree check expect class d r component ref location of cp error c ,c++,critical,P1,unassigned,mueller mueller pinskia mueller bangerth bangerth mueller pinskia mueller cvs-commit mmitchel ,FIXED
24996,gcc,regress ice throw code ,ice latest cv releas code includ stdexcept void foo bool throw std logic error std logic error preprocess file http napalm sf cz throw ii gz ice g throw cpp with cleanup expr xb de throw cpp function void foo bool throw cpp intern compil error unexpect node submit full bug report preprocess sourc url http gcc gnu org bugs html instruct version g v built in spec target i pc linux gnu configur gcc configur enable shar enable threads posix enable languages c c thread model posix gcc version experiment ,c++,critical,P1,jason,jan.dvorak pinskia pinskia reichelt janis janis reichelt mmitchel rakdver rakdver steven rakdver mmitchel rakdver rakdver rakdver rguenth mmitchel rakdver mark matz rakdver steven jason jason jason pinskia pinskia pinskia jason pinskia steven ,FIXED
934,gcc,new abi bug collis flag variabl local static ,releas experiment environ system linux karma tue mar est i unknown architectur i host i pc linux gnu build i pc linux gnu target i pc linux gnu configur egcs configur prefix usr local egc enable libstdcxx v enable threads posix enable cshadow head how to repeat ve run problem abi flag variabl control initi local static variabl distinguish sourc file global function occur static collis name sourc file s demonstr a cc extern int put const char struct put ctor static void static aa void b cc extern int put const char struct put ctor static void static aa extern void int main return compil run current version gcc i pc linux gnu system g o a cc b cc b ctor i e constructor call abi expect result g fno new abi o a cc b cc b ctor ctor assembl code a cc b cc gcc symbol zgvz ave aa control local variabl aa initi ,c++,critical,P1,nathan,snyder nathan nathan nathan nathan nathan nathan ,FIXED
4486,gcc,incorrect evalu boolean express ,express bool bool express bool express evalu fals true g attach file assert assert assert note data is set port const member function make multicast request input port multicast cell destin output port void arbit make mc request void int opi opi num port opi arb output port op output port opi comput sum weight long sum w int ipi ipi num port ipi arb input port ip input port ipi arb inout port io inout port ipi opi prior servic assert ip s i ip a i ip enabled data ip mc fluid q len ip current rm is set port opi ip s i ip a i sum w io mc weight comput request input long op a o op s o bool req cond op enabled data sum w defin compiler check ifdef compiler check bool req cond op enabled data sum w endif int ipi ipi num port ipi arb input port ip input port ipi arb inout port io inout port ipi opi bool req cond req cond ip enabled data ip mc fluid q len ip current rm is set port opi ip s i ip a i ifdef compiler check bool req cond req cond ip enabled data ip mc fluid q len ip current rm is set port opi ip s i ip a i assert fail indic compil problem assert req cond req cond endif req cond io request io mc weight sum w io request releas unknown environ solari linux ,c++,critical,P1,unassigned,mvishnu mvishnu nathan ,FIXED
11702,gcc,regress unit at a tim failur emit code inlin function space ,fix c patch fix test case earlier patch failur shown code emit function compil o note work global scope namespac ns g o o x cc tmp cc tsvn o function main tmp cc tsvn o text x a undefin refer n right collect ld return exit statu environ system linux karma emp p a i tue sep est i i i gnu linux architectur i machin os target librari multipl line host i pc linux gnu build i pc linux gnu target i pc linux gnu configur gcc configur prefix usr local gcc enable threads posix enable long long enable languages c c f how to repeat compil link namespac ns inlin int int foo int pf return pf int main return foo ns right ,c++,critical,P1,hubicka,snyder snyder pinskia pinskia pinskia pinskia pinskia cvs-commit hubicka ,FIXED
27768,gcc,regress wrong cod vector ,code crash compil o mainlin includ vector struct std vector int char struct int main a std vector b return program die glibc detect free invalid pointer x aaaaabc c zsh abort a out ll reduc testcas week beat mainlin o affect ,c++,critical,P1,jason,reichelt reichelt pinskia pinskia pinskia reichelt reichelt pinskia reichelt reichelt bangerth jason jason pinskia jason pinskia ,FIXED
9712,gcc,regress pretty function function block ice ,compil function enclos function block pretty function c exit segment fault gcc snapshot gcc gcc compil code notic break usag assert macro provid glibc function block pretty function releas experiment environ system linux thunderbird sat jan cet i unknown architectur i host i pc linux gnu build i pc linux gnu target i pc linux gnu configur configur prefix usr local gcc newpars disable libgcj enable languages c c disable nl how to repeat compil code snippet gcc void func pretty function catch ,c++,critical,P1,jason,vlukas bangerth s.bosscher steven pinskia pinskia ,FIXED
3089,gcc,ice dfs accumulate vtbl init ,ice dfs accumulate vtbl init cc plu x cc x cc intern error x cc intern compil error dfs accumulate vtbl init cp class c submit full bug report preprocess sourc url http www gnu org software gcc bugs html instruct releas prereleas environ system linux karma tue aug edt i unknown architectur i host i pc linux gnu build i pc linux gnu target i pc linux gnu configur egcs configur prefix usr local egc enable threads posix enable long long how to repeat struct virtual a struct virtual b struct virtual public virtual public struct virtual public struct virtual public virtual public struct virtual public ,c++,critical,P1,nathan,snyder nathan nathan nathan ,FIXED
11871,gcc,regress koenig lookup regress ,recent day testcas segfault mainlin g v wall w c kplayobjectfactory cc read spec opt gcc lib gcc i pc linux gnu spec configur configur prefix opt gcc enable c enable long long enable shar enable thread enable languages c c thread model posix gcc version experiment kplayobjectfactory cc function int main kplayobjectfactory cc warn unus variabl result kplayobjectfactory cc intern compil error segment fault submit full bug report preprocess sourc url http gcc gnu org bugs html instruct attach testcas minut ,c++,critical,P1,nathan,mueller mueller pinskia mueller nathan cvs-commit nathan pinskia ,FIXED
1782,gcc,c erron requir final overrid ,attach c test case break current snapshot report back pseudo releas bug complex inherit hierarchi base class leftmost bi di ci class implement virtual function class bi ci di background class hierarchi corba abstract base class skeleton gener skeleton class interfac inherit c bi ci di user implement interfac implement inherit di c v c test cc yield gcc version experiment test cc implement function decl support dump typ test cc uniqu final overrid struct di type error test cc candid virtual void f test cc virtual void f error repeat time line number content line number declar class di code compil cleanli iso ansi c par p member sub object hide member sub object base class sub object declar hidden elimin consider f hide f f ambigu frank releas experiment environ system linux rose mon nov cet i unknown architectur i host i pc linux gnu build i pc linux gnu target i pc linux gnu configur configur prefix local pkg gcc with gnu as local bin a with gnu ld local bin ld how to repeat struct virtual void struct virtual public void struct virtual public void struct virtual public virtual public void struct bi virtual public struct ci virtual public struct di virtual public bi virtual public ci virtual public ,c++,critical,P1,unassigned,fp fp mmitchel mmitchel ,FIXED
19826,gcc,regress array bound reject non const templat ,may relat c not involv fwiw icc accept regress fall recent work close area templat typenam alloc class basic str typedef typenam alloc size typ size typ static const size typ s max loc char m data s max loc ,c++,critical,P1,mark,paolo.carlini reichelt pinskia pinskia pinskia pinskia mmitchel cvs-commit mmitchel ,FIXED
11105,gcc,regress sort ice mangle conv op name for typ ,mark relat cc attempt work problem mainlin error abi problem specifi fabi version ice code compil prior version bogu result regression of sort present state desir ca compil code miscompil lead problem program s testcas templat typenam struct struct oper i templat typenam struct s oper typenam i templat struct s int g x home bangerth bin gcc pre bin c c x cc fabi version x cc error due defect g abi g assign mangl type g x g x g x home bangerth bin gcc pre bin c c x cc fabi version x cc intern compil error mangle conv op name for typ cp mangle c submit full bug report preprocess sourc url http gcc gnu org bugs html instruct result ,c++,critical,P1,unassigned,bangerth pinskia pinskia cvs-commit cvs-commit cvs-commit cvs-commit mmitchel bangerth bangerth mmitchel jhr.walter mark bangerth jhr.walter bangerth jhr.walter ,FIXED
14724,gcc,regress destructor call backward goto past initi ,program compil g execut invok constructor object time row interven call destructor evidenc print ctor time dtor iso iec section destructor invok time goto statement execut transfer back past initi variabl automat storag durat involv destruct variabl automat storag durat scope point transfer point transfer program work correctli compil gcc includ iostream templat class struct std cout ctor n c std cout dtor n int main int char int int i goto ,c++,critical,P1,unassigned,gson bangerth pinskia giovannibajo bangerth mmitchel cvs-commit cvs-commit mmitchel cvs-commit cvs-commit gdr ,FIXED
2601,gcc,intern compil error output die gcc irix ,compil code cleanli compil mandrake linux gcc compil gcc irix messag everytim compil code clean intern compil error output di darwf out c submit full bug report releas gcc version releas irix environ irix ,c++,critical,P1,unassigned,edjimarin neil neil ,FIXED
11503,gcc,regress segfault instanti templat addr expr ,class public void foo templat class class vector public oper unsign int templat class class public typedef struct vector array void foo array t foo typedef inlin void test zz foo x d lookup bas t x c b base x c b access ba check kind ptr x gcc cp search c x c build unary op code addr expr xarg x d c noconvert gcc cp typeck c x e build thi obj x d c gcc cp call c x build new method cal instance x d c fns x d e args x conversion path x flags gcc cp call c x a d build method cal instance x d c name x c parms x basetype path x flags gcc cp call c x a d build expr from tre t x d gcc cp decl c x bd tsubst expr t x e args x c c complain in decl x c a gcc cp pt c x ada tsubst expr t x c f args x c c complain in decl x c a gcc cp pt c x tsubst expr t x c e args x c c complain in decl x c a gcc cp pt c x tsubst expr t x c cc args x c c complain in decl x c a gcc cp pt c x c instantiate decl d x ce defer ok gcc cp pt c x a c mark us decl x ce gcc cp decl c x e build over cal cand x c args x c fb flags gcc cp call c x ed build new method cal instance x c fc fns x ce args x conversion path x c flags gcc cp call c x a d build method cal instance x c fc name x c parms x basetype path x flags gcc cp call c x e faa finish object call expr fn x c object x c fc args x gcc cp semantics c x b yypars parse y x b d c common parse fil set yydebug gcc c lex c x b compile fil gcc toplev c x b ab do compil gcc toplev c x b toplev main argc argv xbffff c gcc toplev c x main argc argv xbffff c gcc main c x ed libc start main lib libc so ,c++,critical,P1,unassigned,zlomek zlomek pinskia pinskia pinskia bangerth s.bosscher cvs-commit cvs-commit cvs-commit mmitchel ,FIXED
9358,gcc,ice simplify gen subreg ,cut struct a struct void void foo const y x cut ice gcc gromit tmp opt gcc devel bin g o c test cc test cc function void foo const test cc intern compil error simplify gen subreg simplify rtx c submit full bug report preprocess sourc url http www gnu org software gcc bugs html instruct gromit tmp opt gcc devel bin g o c test cc gromit tmp opt gcc devel bin g o c test cc test cc function void foo const test cc intern compil error simplify gen subreg simplify rtx c submit full bug report preprocess sourc url http www gnu org software gcc bugs html instruct releas gcc environ i linux gnu x linux gnu how to repeat compil small test program ,c++,critical,P1,unassigned,aj aj aj paolo.carlini ,FIXED
13239,gcc,regress assert work correctli anymor ,code fail assert understand work fail builtin expect function cat test cpp eof includ assert h struct y int y int const return y struct y inlin int const return inlin const return y int main assert x i y assert x x x i y return eof g ddebug o test test cpp test replac y return work m wrong instal suse fail compil s preprocess sourc case system setup test cpp built in command line test cpp usr include assert h usr include assert h usr include features h usr include features h usr include sys cdefs h usr include features h usr include features h usr include gnu stubs h usr include features h usr include assert h usr include assert h extern extern void assert fail const char assert const char file unsign int line const char function throw attribute noreturn extern void assert perror fail int errnum const char file unsign int line const char function throw attribute noreturn extern void assert const char assert const char file int line throw attribute noreturn test cpp struct y int y int const return y struct y inlin int const return inlin const return y int main static cast void builtin expect x i y assert fail x i y test cpp pretty function static cast void builtin expect x x x i y assert fail x x x i y test cpp pretty function return ,c++,critical,P1,unassigned,merkert bangerth merkert merkert merkert bangerth bangerth merkert bangerth pinskia bangerth janis187 cvs-commit cvs-commit pinskia cvs-commit ,FIXED
11703,gcc,regress problem enum placement delet ,g error code valid g c iinclud x cc x cc function void make x cc error invalid convers int refcount type problem introduc patch fix c environ system linux karma emp p a i tue sep est i i i gnu linux architectur i machin os target librari multipl line host i pc linux gnu build i pc linux gnu target i pc linux gnu configur gcc configur prefix usr local gcc enable threads posix enable long long enable languages c c f how to repeat typedef unsign int size t enum refcount typ no refcount struct d unknown object void oper size t size t refcount typ type void oper delet void size t refcount typ d unknown object void make no refcount d unknown object ,c++,critical,P1,unassigned,snyder snyder pinskia pinskia snyder pinskia pinskia janis187 cvs-commit mmitchel ,FIXED
9729,gcc,regress ice mangle conv op name for typ cp mangle c ,compil preprocess attach file file includ home spion cgal i include cgal triangulation h test triangulation c home spion cgal i include cgal triangulation line face circulator h intern compil error mangle conv op name for typ cp mangle c submit full bug report preprocess sourc url http www gnu org software gcc bugs html instruct messag produc current produc similar messag preprocess file provid demand work fine releas environ read spec home spion gcc linux lib gcc lib i pc linux gnu spec configur gcc configur prefix home spion gcc linux enable languages c with as home spion binutils linux bin a with ld home spion binutils linux bin ld thread model posix gcc version prereleas how to repeat g c test triangulation ii ,c++,critical,P1,unassigned,sylvain.pion sylvain.pion bangerth mmitchel mmitchel mmitchel mmitchel mmitchel ,FIXED
